,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
130,19.13975715637207,0.0,0.1879894733428955,0.0,0.001,6,50,600,"{'learning_rate': 0.001, 'max_depth': 6, 'max_features': 50, 'n_estimators': 600}",-0.06429019695599299,-0.06429019695599299,0.0,2607
131,21.969074487686157,0.0,0.20464587211608887,0.0,0.001,6,50,700,"{'learning_rate': 0.001, 'max_depth': 6, 'max_features': 50, 'n_estimators': 700}",-0.06316134263471618,-0.06316134263471618,0.0,2578
132,25.032347202301025,0.0,0.21101951599121094,0.0,0.001,6,50,800,"{'learning_rate': 0.001, 'max_depth': 6, 'max_features': 50, 'n_estimators': 800}",-0.06254353147368727,-0.06254353147368727,0.0,2562
133,28.080796718597412,0.0,0.2275547981262207,0.0,0.001,6,50,900,"{'learning_rate': 0.001, 'max_depth': 6, 'max_features': 50, 'n_estimators': 900}",-0.06173848973911809,-0.06173848973911809,0.0,2536
134,31.222026824951172,0.0,0.24396824836730957,0.0,0.001,6,50,1000,"{'learning_rate': 0.001, 'max_depth': 6, 'max_features': 50, 'n_estimators': 1000}",-0.061253843544920174,-0.061253843544920174,0.0,2526
135,25.806495428085327,0.0,0.19656991958618164,0.0,0.001,6,75,600,"{'learning_rate': 0.001, 'max_depth': 6, 'max_features': 75, 'n_estimators': 600}",-0.0636019170171927,-0.0636019170171927,0.0,2592
136,30.3335702419281,0.0,0.20484709739685059,0.0,0.001,6,75,700,"{'learning_rate': 0.001, 'max_depth': 6, 'max_features': 75, 'n_estimators': 700}",-0.06277426361811513,-0.06277426361811513,0.0,2567
137,30.27147388458252,0.0,0.1960153579711914,0.0,0.001,6,75,800,"{'learning_rate': 0.001, 'max_depth': 6, 'max_features': 75, 'n_estimators': 800}",-0.061876412704074714,-0.061876412704074714,0.0,2544
138,38.24003005027771,0.0,0.23496007919311523,0.0,0.001,6,75,900,"{'learning_rate': 0.001, 'max_depth': 6, 'max_features': 75, 'n_estimators': 900}",-0.061253320074644,-0.061253320074644,0.0,2525
139,42.21955609321594,0.0,0.2580115795135498,0.0,0.001,6,75,1000,"{'learning_rate': 0.001, 'max_depth': 6, 'max_features': 75, 'n_estimators': 1000}",-0.06081852260391658,-0.06081852260391658,0.0,2507
140,33.6814923286438,0.0,0.1741960048675537,0.0,0.001,6,125,600,"{'learning_rate': 0.001, 'max_depth': 6, 'max_features': 125, 'n_estimators': 600}",-0.06340276428014707,-0.06340276428014707,0.0,2586
141,43.94628572463989,0.0,0.21341538429260254,0.0,0.001,6,125,700,"{'learning_rate': 0.001, 'max_depth': 6, 'max_features': 125, 'n_estimators': 700}",-0.062405974789051466,-0.062405974789051466,0.0,2557
142,50.39971113204956,0.0,0.23590779304504395,0.0,0.001,6,125,800,"{'learning_rate': 0.001, 'max_depth': 6, 'max_features': 125, 'n_estimators': 800}",-0.061819744060821795,-0.061819744060821795,0.0,2540
143,56.67683982849121,0.0,0.2529897689819336,0.0,0.001,6,125,900,"{'learning_rate': 0.001, 'max_depth': 6, 'max_features': 125, 'n_estimators': 900}",-0.06120900130649406,-0.06120900130649406,0.0,2520
144,62.35206198692322,0.0,0.2624385356903076,0.0,0.001,6,125,1000,"{'learning_rate': 0.001, 'max_depth': 6, 'max_features': 125, 'n_estimators': 1000}",-0.060680672452988714,-0.060680672452988714,0.0,2500
